Fanda Catering Halal,https://www.google.co.id/maps/place/Fanda+Catering+Halal/,https://lh5.googleusercontent.com/p/AF1QipP3bqfXVtRz1uSV1qT6eM29yMQXhmzKRK4KrMbN=w408-h385-k-no,Caterer,"Gg. Budi Rahayu 1 No.26, RT.8/RW.9, Mangga Dua Sel., Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10730, Indonesia",cateringhalal.com,+62 812-8778-8889,"VR3J+WH South Mangga Dua, Central Jakarta City, Jakarta, Indonesia"
Kedai Bu Djoko,https://www.google.co.id/maps/place/Kedai+Bu+Djoko/,https://lh5.googleusercontent.com/p/AF1QipMGk-N8bCGXsne4mGT0lyPtSOIaClX4vnjJPbbP=w408-h306-k-no,Noodle shop,"Jalan Pluit Karang Molek 1 No. 1, RT.12/RW.18, Pluit, Penjaringan, RT.12/RW.18, Pluit, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia",+62 851-0120-9998,"VQPG+45 Pluit, North Jakarta City, Jakarta, Indonesia",Reviews
Sinar pluit 65,https://www.google.co.id/maps/place/Sinar+pluit+65/,https://lh5.googleusercontent.com/p/AF1QipMp0UPp2GuNEs8rxB75uG_SjXGy5CVAnGPtPyw=w408-h408-k-no,Restaurant,"Jl. Pluit Selatan I No.65, RT.21/RW.6, Pluit, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia",+62 812-9539-6534,"VQFQ+MH Pluit, North Jakarta City, Jakarta, Indonesia",Reviews
AJ Bakery & Cake,https://www.google.co.id/maps/place/AJ+Bakery+%26+Cake/,https://lh5.googleusercontent.com/p/AF1QipPDyzH84l3Buxo_Sb7qJf1auIYXnm5gjGA0UvGD=w408-h609-k-no,Bakery,"Jl. Boulevard Raya Blok DF II No.9-10, RT.4/RW.17, Klp. Gading Tim., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",ajbakery.com,+62 21 4528467,"RVHX+27 East Kelapa Gading, North Jakarta City, Jakarta, Indonesia"
Risoles Oma Heng,https://www.google.co.id/maps/place/Risoles+Oma+Heng/,https://lh5.googleusercontent.com/p/AF1QipPb50qPWtbrR3aGs4a_uExJ4i7IVnRVWxOQ6Grp=w408-h725-k-no,Cake shop,"Jl. Tanjung Duren Selatan II No.8, RW.2, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia",+62 898-5020-428,"RQ8P+H5 South Tanjung Duren, West Jakarta City, Jakarta, Indonesia",Claim this business
Suisse Bakery,https://www.google.co.id/maps/place/Suisse+Bakery/,https://lh5.googleusercontent.com/proxy/wGXVSJcvxnn9ti6ZUt_OfV_uY0TrdCCn4wrbPnWEIprIfciz9_WA9S6TdcT1-1jEM7wuaesmXqdfpLERBI8Hz3o1rQRvRGmJvzerv7rDY_rHECS03gXYn9h2Xj9fWm1C5c-rAcwBiv0QgwJcLNjCioaKWg-trCE=w408-h306-k-no,Bakery,"Jl. Hayam Wuruk 114 Blok A No.5-6, RT.10/RW.9, Maphar, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11180, Indonesia",+62 21 6393409,"RRX8+PW Maphar, West Jakarta City, Jakarta, Indonesia",Claim this business
Snack Box Jakarta,https://www.google.co.id/maps/place/Snack+Box+Jakarta/,https://geo1.ggpht.com/cbk?panoid=HgnDrPF1ffh-Fz7g5kiDiA&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=188.3083&pitch=0&thumbfov=100,Cake shop,"Jl. Pangeran Tubagus Angke, RT.7/RW.6, Jelambar Baru, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11460, Indonesia",kuehany.com,+62 896-5264-0957,"VQ2R+Q8 Jelambar Baru, West Jakarta City, Jakarta, Indonesia"
Dapur Kampung 05,https://www.google.co.id/maps/place/Dapur+Kampung+05/,https://lh5.googleusercontent.com/p/AF1QipNh1uze1kuRUDuZF-vb2PwCZN1j02WjMQ6lVou4=w408-h306-k-no,Indonesian restaurant,"5, Jl. Bugis No.136, RT.5/RW.1, Kb. Bawang, Tj. Priok, Kota Jkt Utara, Aceh 14320, Indonesia",dapurkampung05.business.site,+62 21 22436699,"VVMP+RM Kebon Bawang, North Jakarta City, Jakarta, Indonesia"
Catering Rantang Dapur Ibu,https://www.google.co.id/maps/place/Catering+Rantang+Dapur+Ibu/,https://lh5.googleusercontent.com/p/AF1QipPE1G6pD_i8mi2Ivz3xWgqZ01HRz01qaGhuSLua=w408-h306-k-no,Caterer,"Jl. Cempaka Putih Timur I No.11, RT.10/RW.7, Cemp. Putih Tim., Kec. Cemp. Putih, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10510, Indonesia",rantangdapuribu.business.site,+62 813-8977-6769,"RVJF+CQ East Cempaka Putih, Central Jakarta City, Jakarta, Indonesia"
Citra Rasa Rumah Makan,https://www.google.co.id/maps/place/Citra+Rasa+Rumah+Makan/,https://lh5.googleusercontent.com/p/AF1QipMVQxqCLpx5V8_vdLEfUj0cGTB5rMreGG97S0Py=w408-h723-k-no,Indonesian restaurant,"Harco Mangga Dua Plaza Blok N No. 38, RT.17/RW.11, Mangga Dua Sel., Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10730, Indonesia",business.site,+62 21 6120768,"VR5H+XM South Mangga Dua, Central Jakarta City, Jakarta, Indonesia"
Dapur Solo (Cabang Sunter),https://www.google.co.id/maps/place/Dapur+Solo+(Cabang+Sunter)/,https://lh5.googleusercontent.com/p/AF1QipOv9vOjjzbFr9XG2seE3sHJXPbLqdiMDInRctOD=w408-h272-k-no,Javanese restaurant,"Jl. Danau Sunter Utara No.7, RW.8, Sungai Bambu, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14350, Indonesia",dapursolo.com,+62 21 29615353,"VV6M+4C Bambu River, North Jakarta City, Jakarta, Indonesia"
Dapur Lezat,https://www.google.co.id/maps/place/Dapur+Lezat/,https://lh5.googleusercontent.com/p/AF1QipM7gAm9kh1upZgZ7yMbvCB1REx1dpLHjSrsDSWF=w408-h680-k-no,Seafood restaurant,"Jl. Danau Sunter Utara No.raya, RT.1/RW.10, Sunter Agung, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14350, Indonesia","VV55+XM Sunter Agung, North Jakarta City, Jakarta, Indonesia",Claim this business,Reviews
Dapur Solo (Cabang Sunter I),https://www.google.co.id/maps/place/Dapur+Solo+(Cabang+Sunter+I)/,https://lh5.googleusercontent.com/p/AF1QipMcpTvez_t_XtNxDcdqqFdk-H4PRBfg08aS1pdZ=w408-h306-k-no,Javanese restaurant,"Jalan Danau Sunter Utara R 35-37, Blk. I No.19, Sunter Agung, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14350, Indonesia",Menu,dapursolo.com,+62 21 6405812
Dapur Cokelat Kelapa Gading,https://www.google.co.id/maps/place/Dapur+Cokelat+Kelapa+Gading/,https://lh5.googleusercontent.com/p/AF1QipP-yXGmwPPBdBYyQxutOn5fm596my51noC0Mte3=w408-h544-k-no,Chocolate shop,"Jalan Raya Kelapa Nias QE1, RT.14/RW.6, Klp. Gading Bar., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",dapurcokelat.com,+62 21 4533158,"VW22+C8 West Kelapa Gading, North Jakarta City, Jakarta, Indonesia"
Catering kitchen jakarta,https://www.google.co.id/maps/place/Catering+kitchen+jakarta/,https://lh5.googleusercontent.com/p/AF1QipM12x0otSzc6peGsP0naxLAlqTTjpqaGsZL41AQ=w426-h240-k-no,Caterer,"Jl. Ternate No.15A, RT.1/RW.6, roxy, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10150, Indonesia",dapurjakarta.com,dapurjakarta.com,+62 21 63869332
Dapur Seafood,https://www.google.co.id/maps/place/Dapur+Seafood/,https://lh5.googleusercontent.com/p/AF1QipNy2LRwoj29bMyzVh8ifzTvoME_2k6dhjG1NucT=w408-h271-k-no,Seafood restaurant,"Jl. Pantai Mutiara Blok TG No. 7, Penjaringan, Pluit, Penjaringan, Pluit, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia",Find a table,+62 21 6677000,"WQ2R+W8 Pluit, North Jakarta City, Jakarta, Indonesia"
Dapoer Oven,https://www.google.co.id/maps/place/Dapoer+Oven/,https://lh5.googleusercontent.com/p/AF1QipMl6DBZ6nofNa8iHrzkk5R7QK_W3bbV4JoIILTT=w408-h725-k-no,Cake shop,"Jl. Manggar No.130, RT.1/RW.13, Lagoa, Kec. Koja, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14270, Indonesia",+62 878-7711-4285,"VWM6+H5 Lagoa, North Jakarta City, Jakarta, Indonesia",Claim this business
catering rumahan,https://www.google.co.id/maps/place/catering+rumahan/,https://lh5.googleusercontent.com/p/AF1QipOwYIcgTzU5ovGzPQ2fXpo58vbDJ3xcz8G6YkKr=w408-h306-k-no,Cafeteria,"jalan mangga dua raya gedung wtc mangga dua lantai 9 loby escalator, RW.5, Ancol, jakarta utara, DKI Jakarta, Daerah Khusus Ibukota Jakarta 14430, Indonesia",Opens at 9:00 am,kantinmedan.webs.com,+62 877-4157-7733
DAPOER OVEN,https://www.google.co.id/maps/place/DAPOER+OVEN/,https://lh5.googleusercontent.com/p/AF1QipOeYnAC_AWnVOPEBt4X0ChLcvC34v9ugDsbyBUZ=w408-h317-k-no,Cafe,"Jl. Walang Baru Raya No.44, RT.7, RT.7/RW.15, Tugu Utara, Kec. Koja, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14260, Indonesia",business.google.com,+62 858-1491-5938,"VWH3+8P North Tugu, North Jakarta City, Jakarta, Indonesia"
Dapur Buntut PIK,https://www.google.co.id/maps/place/Dapur+Buntut+PIK/,https://lh5.googleusercontent.com/p/AF1QipM8lzm71FaLECpZpz2L3zfq979xm0gNPmwovuAH=w408-h272-k-no,"Catering Rantang Dapur Ibu
5.0(2)
Caterer","Dapur Solo (Cabang Sunter)
4.4(2,351) · $$
Javanese restaurant","Dapur Solo (Cabang Sunter I)
4.2(1,302) · $$
Javanese restaurant","Dapur Cokelat Kelapa Gading
4.6(786)
Chocolate shop","Catering kitchen jakarta
4.8(48)
Caterer"
Dapur Sunda,https://www.google.co.id/maps/place/Dapur+Sunda/,https://lh5.googleusercontent.com/p/AF1QipNIIn65lz0TQ2di0IPgBqZqtrGJe48cll3RlqPh=w426-h240-k-no,Sundanese restaurant,"Jl. Raya Boulevard Barat Kelapa Gading , Mall Of Indonesia Lt. 1 No. 18, RT.18/RW.8, Klp. Gading Bar., Jakarta Utara, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",Open now:  10am–10pm,dapur-sunda.net,+62 21 45868271
Dapur Oma Asli,https://www.google.co.id/maps/place/Dapur+Oma+Asli/,https://lh5.googleusercontent.com/p/AF1QipPQy6UcTj77W5swLWMs51i_qdteleL--vwl0Th8=w408-h251-k-no,Satay restaurant,"Jl. Paradise Raya II, RT.1/RW.19, Sunter Agung, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14350, Indonesia",+62 817-9888-557,"VV68+WJ Sunter Agung, North Jakarta City, Jakarta, Indonesia",Claim this business
Dapur Buntut PIK,https://www.google.co.id/maps/place/Dapur+Buntut+PIK/,https://lh3.googleusercontent.com/proxy/nXmVvNP9MsGCNHSEaSS1HWEYRHEMIXChrTpMCSwmdCy-ey5fr-kOFevK6pVptybwHdP-V-JXPjMYRrLEZk_mEYqivD18m-V1D1sEipMwuIa41-DQJEJv2tQhyPHm4xaEYqIaDGVQIrh91dBgKXsCc7ZKLd9MjTc=w408-h394-k-no,Soup shop,"Jl. Boulevard Utara Blok RA1 No. 24, Kelapa Gading, RT.12/RW.15, Pegangsaan Dua, Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",dapurbuntutpik.com,+62 21 29382548,"VW35+5X Pegangsaan Dua, North Jakarta City, Jakarta, Indonesia"
Dapur Victoria,https://www.google.co.id/maps/place/Dapur+Victoria/,https://lh5.googleusercontent.com/p/AF1QipPgBdtHGg3QMoV6ePNoOiCmAXTuWQwuae7YtzVx=w408-h306-k-no,Restaurant,"Mangga Dua Square, Jl. Gn. Sahari, RT.1/RW.9, Ancol, Pademangan, North Jakarta City, Jakarta 14420, Indonesia",Closing soon:  11am–8:30pm,Find a table,Menu
Dapur Cokelat Pantai Indah Kapuk,https://www.google.co.id/maps/place/Dapur+Cokelat+Pantai+Indah+Kapuk/,https://lh5.googleusercontent.com/p/AF1QipOm3Q1e37IXwl8k_C8Z-TFYc8HZvGWaM2KNCaDL=w426-h240-k-no,Chocolate shop,"The Plaza Unit 9 AL- 9AK, Jl. Pantai Indah Kapuk, Pantai Indah Kapuk, Kapuk Muara, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14460, Indonesia",dapurcokelat.com,+62 21 30010486,"VQM5+F2 Kapuk Muara, North Jakarta City, Jakarta, Indonesia"
Dapur Solo Mall of Indonesia,https://www.google.co.id/maps/place/Dapur+Solo+Mall+of+Indonesia/,https://lh5.googleusercontent.com/p/AF1QipP4fE1t-igXi--n8kJreC7jNRZQsS91ZXh46R_Z=w426-h240-k-no,Indonesian restaurant,"Mall Of Indonesia, Jl. Boulevard Bar. Raya No.1, RT.18/RW.8, Klp. Gading Bar., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",dapursolo.com,+62 21 29615353,"RVXV+J3 West Kelapa Gading, North Jakarta City, Jakarta, Indonesia"
Dapur Solo,https://www.google.co.id/maps/place/Dapur+Solo/,https://lh5.googleusercontent.com/p/AF1QipMWBOzRIdIld5Jr1ljPFvMTXbohdwiJnA55c8lH=w426-h240-k-no,Restaurant,"Pluit Village, Jl. Pluit Indah No.16, RT.1/RW.4, Pluit, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia",Open now:  11am–10pm,"VQMQ+F9 Pluit, North Jakarta City, Jakarta, Indonesia",Claim this business
Pempek 88,https://www.google.co.id/maps/place/Pempek+88/,https://lh4.googleusercontent.com/proxy/KEWrTkw7QnFhAT5-JD7O9pZj6LG4SiqqqdNmYpmX45Edr6q_RHrA1LhS3yVEHLaVEHaNrDDdI3nAzxCGjwNEXaum7rRqX-a3Rsq6w6iW4LW9QGHYEFOiB_eo34Qb7KkPIbx2pvezlKOaaF64pNkfXZnrsdEGFq0=w426-h240-k-no,Pempek restaurant,"Jl. Kramat Jaya Raya No.3, RT.3/RW.13, Semper Bar., Kec. Cilincing, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14270, Indonesia",+62 812-8550-081,"VWP8+GV West Semper, North Jakarta City, Jakarta, Indonesia",Claim this business
Pempek Palembang & Otak - Otak 161,https://www.google.co.id/maps/place/Pempek+Palembang+%26+Otak+-+Otak+161/,https://lh5.googleusercontent.com/p/AF1QipO8B2KcadORMbo60vSKc2YRW2jOJYLR10-otLVE=w408-h306-k-no,Pempek restaurant,"Jalan Kelapa Gading Boulevard Blok FW 1 No. 26, RT.9/RW.11, East Kelapa Gading, Kelapa Gading, North Jakarta City, Jakarta 14240, Indonesia",business.site,+62 21 4526607,"RWP3+GC East Kelapa Gading, North Jakarta City, Jakarta, Indonesia"
Pempek Taruna (8 ILIR),https://www.google.co.id/maps/place/Pempek+Taruna+(8+ILIR)/,https://lh5.googleusercontent.com/p/AF1QipM7iM3jAJKWu67rb-WM7xT8RESYJ00BUI3GK1VM=w408-h306-k-no,Pempek restaurant,"Jalan Gorontalo Raya No. 2, Sebelah Samsat Utara No.2, RT.2/RW.1, Bambu River, Tanjung Priok, North Jakarta City, Jakarta 14330, Indonesia",business.site,+62 21 22443698,"VVPJ+CQ Bambu River, North Jakarta City, Jakarta, Indonesia"
Pempek Palembang 29,https://www.google.co.id/maps/place/Pempek+Palembang+29/,https://lh5.googleusercontent.com/p/AF1QipP3QFObzwan0ANoGuGQNj1EIw8GKvWVFMl6v3tb=w408-h544-k-no,Pempek restaurant,"Blok Z1 Cantik, Jl. Muara Karang Raya No.25, RT.10/RW.3, Pluit, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia",+62 21 6626885,"VQMH+M4 Pluit, North Jakarta City, Jakarta, Indonesia",Claim this business
Pempek WILSON Sriwijaya,https://www.google.co.id/maps/place/Pempek+WILSON+Sriwijaya/,https://lh5.googleusercontent.com/p/AF1QipOK2A2qoyz0v94FHfWjEa1PxQnahxrOJN4hfLxk=w408-h272-k-no,Pempek restaurant,"Blok NC1 No Jalan Boulevard Raya No, RT.1/RW.12, Klp. Gading Tim., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",business.site,+62 21 45865575,"RWP5+RW East Kelapa Gading, North Jakarta City, Jakarta, Indonesia"
Pempek Palembang Ny.LIEM,https://www.google.co.id/maps/place/Pempek+Palembang+Ny.LIEM/,https://lh5.googleusercontent.com/p/AF1QipOKqRtffO73ev3TqUbEbe7hdRhDLsz2ZKr1vIg=w408-h408-k-no,Pempek restaurant,"Jalan Agung Utara 24 Blok. A 35 B, No.11, RT.2/RW.18, Sunter Agung, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14350, Indonesia",business.site,+62 21 64714969,"VV66+PC Sunter Agung, North Jakarta City, Jakarta, Indonesia"
Pempek Cawan Putih Palembang,https://www.google.co.id/maps/place/Pempek+Cawan+Putih+Palembang/,https://lh5.googleusercontent.com/p/AF1QipNPpUoLRuw6el7f21Lezrjv4vp9q05t7riPpD9r=w408-h306-k-no,Pempek restaurant,"Ruko Griya Inti Sentosa, Blok A No 49, Jl. Griya Utama, RT.1/RW.20, Sunter Agung, Jakarta Utara, DKI Jakarta, Daerah Khusus Ibukota Jakarta 14350, Indonesia",+62 21 65835938,"VV53+VP Sunter Agung, North Jakarta City, Jakarta, Indonesia",Claim this business
IndoTaste Authentic,https://www.google.co.id/maps/place/IndoTaste+Authentic/,https://lh5.googleusercontent.com/p/AF1QipNTes0Q7rsadgtveUdUw2cPslIKq4Yy8GlE7y6H=w408-h544-k-no,Restaurant,"Jl. Taman Pluit Kencana Selatan No.37, RT.4/RW.6, Pluit, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia",instagram.com,+62 21 6628756,"VQHQ+PW Pluit, North Jakarta City, Jakarta, Indonesia"
Bunga Mas Pempek Palembang,https://www.google.co.id/maps/place/Bunga+Mas+Pempek+Palembang/,https://lh5.googleusercontent.com/p/AF1QipM4mKCoJIb6lOGIOJIL7v7CpkV5HFax4UatruO7=w426-h240-k-no,Pempek restaurant,"No. 11, Jalan Boulevard, RT.11/RW.15, Klp. Gading Tim., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",pempekbungamas.com,+62 21 4523876,"RWM2+RR East Kelapa Gading, North Jakarta City, Jakarta, Indonesia"
Pempek Unyil,https://www.google.co.id/maps/place/Pempek+Unyil/,https://lh5.googleusercontent.com/p/AF1QipN18bjBqfxdPBWKSsuC6iQKnkrtdY2WZJA3VPKD=w426-h240-k-no,Pempek restaurant,"Jl. Garuda No.61, RT.1/RW.6, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610, Indonesia",business.google.com,+62 21 4216317,"RRQV+7V South Gunung Sahari, Central Jakarta City, Jakarta, Indonesia"
Pempek Muara Musi,https://www.google.co.id/maps/place/Pempek+Muara+Musi/,https://lh4.googleusercontent.com/proxy/pZlByVbv0XN9zejPHByyFE2Mvg4d1VEw7BmJlvgv2p79uLRoC3sg76THK35wBUUKbSFLlNXoo0-J_LxexheNhlOazHKfMMqZpRkHIAeA3qsEkWe10LsPQZXAphPf5QYGCnZ7E4crkeeWADtZXGOKFjaxosUq1g=w408-h408-k-no,Pempek restaurant,"Jalan Muara Karang Blok R4 Timur No.16A, RT.7/RW.17, Pluit, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia",m.facebook.com,+62 21 66606579,"VQPJ+29 Pluit, North Jakarta City, Jakarta, Indonesia"
Pempek Palembang Seorang Sahabat,https://www.google.co.id/maps/place/Pempek+Palembang+Seorang+Sahabat/,https://lh5.googleusercontent.com/p/AF1QipMmeXhjvcmLS50cjVJs2_yX_r7AE2aMOYDjiNVU=w408-h306-k-no,Pempek restaurant,"Jalan Torompio Blok JM No. 1, RT.7/RW.6, Pegangsaan Dua, Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14250, Indonesia",instagram.com,+62 21 29574400,"RWG5+CG Pegangsaan Dua, North Jakarta City, Jakarta, Indonesia"
Pempek Garuda,https://www.google.co.id/maps/place/Pempek+Garuda/,https://lh5.googleusercontent.com/p/AF1QipPXljGXegOJtDXChQ0ASFopZGZV2AjH7jTKrFBm=w408-h306-k-no,Pempek restaurant,"Jl. Garuda No.38, Kemayoran, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610, Indonesia",+62 21 4211792,"RRQV+4P Central Jakarta, Central Jakarta City, Jakarta, Indonesia",Claim this business
Pempek Sayangan,https://www.google.co.id/maps/place/Pempek+Sayangan/,https://lh5.googleusercontent.com/p/AF1QipOspH5hw3KE-oO9lna04xyPYtrSGN5bLwvkUBQH=w408-h544-k-no,Pempek restaurant,"Jl. Garuda No.61, RW.5, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610, Indonesia",business.google.com,+62 21 42880801,"RRQV+7R South Gunung Sahari, Central Jakarta City, Jakarta, Indonesia"
Pempek Pluit Barat,https://www.google.co.id/maps/place/Pempek+Pluit+Barat/,https://lh5.googleusercontent.com/p/AF1QipMJxcVEzg_wvIHFBFmCH35TsqcKc3lNZSJUE4lq=w408-h571-k-no,Pempek restaurant,"Jl. Pluit Barat V No.7, RT.14/RW.7, Pluit, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia",+62 878-8447-7650,"VQGP+7M Pluit, North Jakarta City, Jakarta, Indonesia",Reviews
pempek palembang kartini 10,https://www.google.co.id/maps/place/pempek+palembang+kartini+10/,https://lh5.googleusercontent.com/p/AF1QipPyU96gj7NpfI3b8M2ww_H8Zlzk8nIiKwx8sBJc=w408-h544-k-no,Pempek restaurant,"Jl. Raya Mangga Besar No.150, RT.13/RW.10, Mangga Dua Sel., Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10730, Indonesia",+62 21 6266717,"VR2J+PV South Mangga Dua, Central Jakarta City, Jakarta, Indonesia",Claim this business
Pempek Adelia Asli Palembang,https://www.google.co.id/maps/place/Pempek+Adelia+Asli+Palembang/,https://lh5.googleusercontent.com/p/AF1QipMwd5KwVcSEBPuXyNqoKLUZfnRi19tQVgx8HWRm=w408-h306-k-no,Pempek restaurant,"Jl. H.M. Dault.S.H No.2, RT.5/RW.8, Rawabadak Sel., Kec. Koja, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14230, Indonesia",+62 838-0606-8686,"VW63+X7 South Rawabadak, North Jakarta City, Jakarta, Indonesia",Claim this business
Pempek Bunga Mas,https://www.google.co.id/maps/place/Pempek+Bunga+Mas/,https://lh5.googleusercontent.com/p/AF1QipMo9g7Vk21CaFvJSuvW5XfB7P28wtzjjQ3ykOj3=w426-h240-k-no,Pempek restaurant,"Jl. Boulevard Raya, RT.13/RW.18, Klp. Gading Tim., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",Open now:  10am–10pm,+62 21 4529532,"RWR4+JV East Kelapa Gading, North Jakarta City, Jakarta, Indonesia"
Pempek Kiara,https://www.google.co.id/maps/place/Pempek+Kiara/,https://lh5.googleusercontent.com/p/AF1QipOcTRMrj9-6hhhj9hJ29aMGuMD8GV9T2r09W7Z1=w408-h370-k-no,Pempek restaurant,"JL. Pantai Indah Kapuk, Blok B No.65, Ruko Metro Broadway The Centro, RT.3/RW.7, Kapuk Muara, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14460, Indonesia",+62 21 30010397,"VQM6+92 Kapuk Muara, North Jakarta City, Jakarta, Indonesia",Claim this business
Pondok Pak Raden Sunter,https://www.google.co.id/maps/place/Pondok+Pak+Raden+Sunter/,https://lh5.googleusercontent.com/p/AF1QipOJVf4Ydan9TZsIXZs9V34PHoktp9Drhinpj7at=w493-h240-k-no,Pempek restaurant,"Ruko Sunter Paradise II R No. 38, Jalan Danau Sunter Utara, RT.1/RW.19, Sunter Agung, Jakarta Pusat, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 10430, Indonesia",+62 21 6404753,"VV69+W8 Sunter Agung, North Jakarta City, Jakarta, Indonesia",Claim this business
Pempek 123 Cempaka Putih - Cabang Lampung,https://www.google.co.id/maps/place/Pempek+123+Cempaka+Putih+-+Cabang+Lampung/,https://lh5.googleusercontent.com/p/AF1QipMlicN9KT8VAt13RbCt8xrRsdUiuCXBAyoJ4R81=w408-h306-k-no,Pempek restaurant,"depan gedung star vision, Jl. Cemp. Putih No.20C, RT.7/RW.8, Cemp. Putih Tim., Kec. Cemp. Putih, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10510, Indonesia",+62 818-0228-8123,"RVFC+G4 East Cempaka Putih, Central Jakarta City, Jakarta, Indonesia",Reviews
Pempek 1.99,https://www.google.co.id/maps/place/Pempek+1.99/,https://lh5.googleusercontent.com/p/AF1QipO04cHZ6XVb2Io0RRXB0EuIhnFHazJc5wv9O_qC=w408-h725-k-no,Pempek restaurant,"Jl. Kuning Tua Blok C 7 No. 1 A Kelapa Gading Barat Kelapa Gading Jakarta Utara DKI Jakarta, RT.5/RW.18, Klp. Gading Tim., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia","RWV4+F8 East Kelapa Gading, North Jakarta City, Jakarta, Indonesia",Claim this business,Reviews
PEMPEK QU,https://www.google.co.id/maps/place/PEMPEK+QU/,https://lh5.googleusercontent.com/p/AF1QipOrlWs_G_e1ptbp14pw7KH7C2FjpNh0Z7sicFk1=w408-h544-k-no,Pempek restaurant,"blok WA, Jl. Boulevard Raya 2 No.32, RT.11/RW.16, East Kelapa Gading, Kelapa Gading, North Jakarta City, Jakarta 14240, Indonesia",+62 21 4530420,"RWP3+F5 East Kelapa Gading, North Jakarta City, Jakarta, Indonesia",Claim this business
Pempek Garuda Putra Asli,https://www.google.co.id/maps/place/Pempek+Garuda+Putra+Asli/,https://lh5.googleusercontent.com/p/AF1QipP_DqopMNfNvoG1Q8n6NMEZAI-mrLw66uvyzlrv=w426-h240-k-no,Pempek restaurant,"Jl. Garuda No.75D, RT.1/RW.6, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610, Indonesia",+62 21 42876855,"RRQW+C6 South Gunung Sahari, Central Jakarta City, Jakarta, Indonesia",Claim this business
